nohup: ignoring input
[2025-07-11 13:44:56] INFO: Starting pipeline (test=False, size=10)
[2025-07-11 13:45:04] INFO: [utt_005778] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005779] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005780] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005781] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005782] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005783] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005784] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005785] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005786] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005787] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005788] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005789] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005790] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005791] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005792] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005793] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005794] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005795] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005796] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005797] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005798] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005799] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005800] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005801] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005802] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005803] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005804] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005805] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005806] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005807] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005808] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005809] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005810] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005811] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005812] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005813] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005814] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005815] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005816] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005817] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005818] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005819] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005820] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005821] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005822] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005823] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005824] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005825] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005826] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005827] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005828] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005829] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005830] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005831] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005832] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005833] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005834] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005835] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005836] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005837] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005838] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005839] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005840] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005841] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005842] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005843] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005844] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005845] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005846] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005847] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005848] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005849] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005850] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005851] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005852] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005853] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005854] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005855] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005856] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005857] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005858] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005859] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005860] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005861] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005862] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005863] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005864] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005865] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005866] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005867] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005868] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005869] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005870] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005871] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005872] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005873] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005874] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005875] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005876] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005877] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005878] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005879] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005880] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005881] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005882] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005883] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005884] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005885] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005886] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005887] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005888] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005889] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005890] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005891] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005892] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005893] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005894] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005895] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005896] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005897] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005898] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005899] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005900] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005901] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005902] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005903] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005904] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005905] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005906] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005907] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005908] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005909] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005910] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005911] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005912] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005913] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005914] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005915] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005916] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005917] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005918] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005919] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005920] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005921] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005922] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005923] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005924] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005925] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005926] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005927] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005928] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005929] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005930] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005931] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005932] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005933] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005934] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005935] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005936] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005937] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005938] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005939] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005940] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005941] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005942] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005943] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005944] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005945] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005946] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005947] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005948] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005949] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005950] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005951] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005952] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005953] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005954] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005955] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005956] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005957] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005958] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005959] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005960] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005961] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005962] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005963] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005964] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005965] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005966] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005967] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005968] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005969] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005970] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005971] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005972] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005973] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005974] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005975] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005976] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005977] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005978] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005979] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005980] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005981] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005982] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005983] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005984] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005985] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005986] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005987] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005988] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005989] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005990] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005991] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005992] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005993] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005994] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005995] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005996] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005997] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005998] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_005999] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006000] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006001] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006002] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006003] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006004] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006005] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006006] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006007] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006008] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006009] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006010] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006011] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006012] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006013] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006014] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006015] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006016] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006017] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006018] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006019] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006020] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006021] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006022] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006023] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006024] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006025] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006026] Cached WAV found, skipping save
[2025-07-11 13:45:04] INFO: [utt_006027] Cached WAV found, skipping save
