[2025-07-11 10:26:27] INFO: Starting pipeline (test=True, size=20)
[2025-07-11 10:26:35] INFO: [utt_005709] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005710] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005711] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005712] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005713] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005714] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005715] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005716] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005717] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005718] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005719] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005720] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005721] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005722] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005723] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005724] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005725] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005726] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005727] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005728] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005729] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005730] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005731] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005732] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005733] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005734] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005735] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005736] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005737] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005738] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005739] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005740] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005741] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005742] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005743] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005744] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005745] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005746] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005747] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005748] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005749] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005750] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005751] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005752] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005753] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005754] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005755] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005756] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005757] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005758] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005759] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005760] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005761] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005762] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005763] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005764] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005765] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005766] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005767] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005768] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005769] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005770] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005771] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005772] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005773] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005774] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005775] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005776] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005777] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005778] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005779] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005780] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005781] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005782] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005783] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005784] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005785] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005786] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005787] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005788] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005789] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005790] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005791] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005792] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005793] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005794] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005795] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005796] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005797] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005798] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005799] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005800] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005801] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005802] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005803] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005804] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005805] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005806] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005807] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005808] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005809] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005810] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005811] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005812] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005813] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005814] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005815] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005816] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005817] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005818] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005819] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005820] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005821] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005822] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005823] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005824] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005825] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005826] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005827] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005828] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005829] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005830] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005831] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005832] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005833] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005834] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005835] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005836] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005837] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005838] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005839] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005840] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005841] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005842] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005843] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005844] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005845] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005846] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005847] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005848] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005849] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005850] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005851] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005852] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005853] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005854] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005855] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005856] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005857] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005858] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005859] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005860] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005861] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005862] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005863] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005864] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005865] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005866] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005867] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005868] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005869] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005870] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005871] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005872] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005873] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005874] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005875] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005876] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005877] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005878] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005879] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005880] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005881] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005882] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005883] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005884] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005885] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005886] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005887] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005888] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005889] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005890] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005891] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005892] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005893] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005894] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005895] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005896] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005897] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005898] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005899] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005900] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005901] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005902] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005903] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005904] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005905] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005906] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005907] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005908] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005909] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005910] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005911] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005912] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005913] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005914] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005915] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005916] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005917] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005918] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005919] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005920] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005921] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005922] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005923] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005924] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005925] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005926] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005927] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005928] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005929] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005930] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005931] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005932] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005933] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005934] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005935] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005936] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005937] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005938] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005939] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005940] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005941] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005942] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005943] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005944] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005945] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005946] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005947] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005948] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005949] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005950] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005951] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005952] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005953] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005954] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005955] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005956] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005957] Cached WAV found, skipping save
[2025-07-11 10:26:35] INFO: [utt_005958] Cached WAV found, skipping save
